Number,Description,StartReq,StartDate,FinishDate
A_2571,Выбор поставщика бакалейной продукции для поставки в период с 08 по 14 октября 2012 года,01.10.2012 15:00:00,02.10.2012 09:00:00,02.10.2012 14:05:00,_2571,Выбор поставщика бакалейной продукции для поставки в период с 08 по 14 октября 2012 года,01.10.2012 15:00:00,02.10.2012 09:00:00,02.10.2012 14:05:00
A_2580,Выбор поставщика бакалейной продукции для поставки в период с 08 по 14 октября 2012 года,03.10.2012 12:50:00,04.10.2012 09:00:00,04.10.2012 13:20:00,_2580,Выбор поставщика бакалейной продукции для поставки в период с 08 по 14 октября 2012 года,03.10.2012 12:50:00,04.10.2012 09:00:00,04.10.2012 13:20:00
A_2592,Выбор поставщика бакалейной продукции для поставки в период с 15 по 21 октября 2012 года,08.10.2012 15:00:00,09.10.2012 09:00:00,09.10.2012 14:05:00,_2592,Выбор поставщика бакалейной продукции для поставки в период с 15 по 21 октября 2012 года,08.10.2012 15:00:00,09.10.2012 09:00:00,09.10.2012 14:05:00
A_2596,Выбор поставщика бакалейной продукции для поставки в период с 15 по 21 октября 2012 года,10.10.2012 12:15:00,11.10.2012 09:00:00,11.10.2012 12:20:00,_2596,Выбор поставщика бакалейной продукции для поставки в период с 15 по 21 октября 2012 года,10.10.2012 12:15:00,11.10.2012 09:00:00,11.10.2012 12:20:00
A_2605,Выбор поставщика бакалейной продукции для поставки в период с 22 по 28 октября 2012 года,15.10.2012 09:15:00,16.10.2012 09:00:00,16.10.2012 14:00:00,_2605,Выбор поставщика бакалейной продукции для поставки в период с 22 по 28 октября 2012 года,15.10.2012 09:15:00,16.10.2012 09:00:00,16.10.2012 14:00:00
A_2624,Выбор поставщика бакалейной продукции для поставки в период с 29 октября по 05 ноября 2012 года,22.10.2012 13:10:00,23.10.2012 09:00:00,23.10.2012 13:10:00,_2624,Выбор поставщика бакалейной продукции для поставки в период с 29 октября по 05 ноября 2012 года,22.10.2012 13:10:00,23.10.2012 09:00:00,23.10.2012 13:10:00
A_2635,Выбор поставщика бакалейной продукции для поставки в период с 29 октября по 05 ноября 2012 года,24.10.2012 10:45:00,25.10.2012 13:00:00,25.10.2012 14:15:00,_2635,Выбор поставщика бакалейной продукции для поставки в период с 29 октября по 05 ноября 2012 года,24.10.2012 10:45:00,25.10.2012 13:00:00,25.10.2012 14:15:00
A_2648,Выбор поставщика бакалейной продукции для поставки в период с 06 по 11 ноября 2012 года,29.10.2012 13:10:00,30.10.2012 09:00:00,30.10.2012 16:15:00,_2648,Выбор поставщика бакалейной продукции для поставки в период с 06 по 11 ноября 2012 года,29.10.2012 13:10:00,30.10.2012 09:00:00,30.10.2012 16:15:00
A_2663,Выбор поставщика бакалейной продукции для поставки в период с 12 по 18 ноября 2012 года,02.11.2012 13:35:00,06.11.2012 09:00:00,06.11.2012 13:25:00,_2663,Выбор поставщика бакалейной продукции для поставки в период с 12 по 18 ноября 2012 года,02.11.2012 13:35:00,06.11.2012 09:00:00,06.11.2012 13:25:00
A_2676,Выбор поставщика бакалейной продукции для поставки в период с 19 по 25 ноября 2012 года,12.11.2012 12:40:00,13.11.2012 09:00:00,13.11.2012 14:45:00,_2676,Выбор поставщика бакалейной продукции для поставки в период с 19 по 25 ноября 2012 года,12.11.2012 12:40:00,13.11.2012 09:00:00,13.11.2012 14:45:00
A_2687,Выбор поставщика бакалейной продукции для поставки в период с 19 по 25 ноября 2012 года,14.11.2012 15:20:00,15.11.2012 09:00:00,15.11.2012 10:10:00,_2687,Выбор поставщика бакалейной продукции для поставки в период с 19 по 25 ноября 2012 года,14.11.2012 15:20:00,15.11.2012 09:00:00,15.11.2012 10:10:00
A_2693,Выбор поставщика бакалейной продукции для поставки в период с 26 ноября по 02 декабря 2012 года,19.11.2012 13:10:00,20.11.2012 09:00:00,20.11.2012 14:10:00,_2693,Выбор поставщика бакалейной продукции для поставки в период с 26 ноября по 02 декабря 2012 года,19.11.2012 13:10:00,20.11.2012 09:00:00,20.11.2012 14:10:00
A_2698,Выбор поставщика бакалейной продукции для поставки в период с 26 ноября по 02 декабря 2012 года,21.11.2012 10:10:00,22.11.2012 09:00:00,22.11.2012 10:10:00,_2698,Выбор поставщика бакалейной продукции для поставки в период с 26 ноября по 02 декабря 2012 года,21.11.2012 10:10:00,22.11.2012 09:00:00,22.11.2012 10:10:00
A_2712,Выбор поставщика бакалейной продукции для поставки в период с 03 по 09 декабря 2012 года,26.11.2012 13:10:00,27.11.2012 09:00:00,27.11.2012 15:45:00,_2712,Выбор поставщика бакалейной продукции для поставки в период с 03 по 09 декабря 2012 года,26.11.2012 13:10:00,27.11.2012 09:00:00,27.11.2012 15:45:00
A_2715,Выбор поставщика бакалейной продукции для поставки в период с 03 по 09 декабря 2012 года,28.11.2012 13:40:00,29.11.2012 09:00:00,29.11.2012 11:00:00,_2715,Выбор поставщика бакалейной продукции для поставки в период с 03 по 09 декабря 2012 года,28.11.2012 13:40:00,29.11.2012 09:00:00,29.11.2012 11:00:00
A_2723,Выбор поставщика бакалейной продукции для поставки в период с 10 по 16 декабря 2012 года,03.12.2012 12:40:00,04.12.2012 09:00:00,04.12.2012 14:30:00,_2723,Выбор поставщика бакалейной продукции для поставки в период с 10 по 16 декабря 2012 года,03.12.2012 12:40:00,04.12.2012 09:00:00,04.12.2012 14:30:00
A_2729,Выбор поставщика бакалейной продукции для поставки в период с 10 по 16 декабря 2012 года,05.12.2012 11:25:00,06.12.2012 09:00:00,06.12.2012 10:05:00,_2729,Выбор поставщика бакалейной продукции для поставки в период с 10 по 16 декабря 2012 года,05.12.2012 11:25:00,06.12.2012 09:00:00,06.12.2012 10:05:00
A_2736,Выбор поставщика бакалейной продукции для поставки в период с 17 по 23 декабря 2012 года,10.12.2012 12:40:00,11.12.2012 09:00:00,11.12.2012 15:25:00,_2736,Выбор поставщика бакалейной продукции для поставки в период с 17 по 23 декабря 2012 года,10.12.2012 12:40:00,11.12.2012 09:00:00,11.12.2012 15:25:00
A_2744,Выбор поставщика бакалейной продукции для поставки в период с 17 по 23 декабря 2012 года,12.12.2012 12:10:00,13.12.2012 09:00:00,13.12.2012 11:00:00,_2744,Выбор поставщика бакалейной продукции для поставки в период с 17 по 23 декабря 2012 года,12.12.2012 12:10:00,13.12.2012 09:00:00,13.12.2012 11:00:00
A_2756,Выбор поставщика бакалейной продукции для поставки в период с 24 декабря 2012 года по 06 января 2013 года,17.12.2012 17:00:00,18.12.2012 09:00:00,18.12.2012 10:20:00,_2756,Выбор поставщика бакалейной продукции для поставки в период с 24 декабря 2012 года по 06 января 2013 года,17.12.2012 17:00:00,18.12.2012 09:00:00,18.12.2012 10:20:00
A_2760,Выбор поставщика бакалейной продукции для поставки в период с 24 декабря 2012 года по 06 января 2013 года,18.12.2012 12:40:00,18.12.2012 13:00:00,18.12.2012 16:15:00,_2760,Выбор поставщика бакалейной продукции для поставки в период с 24 декабря 2012 года по 06 января 2013 года,18.12.2012 12:40:00,18.12.2012 13:00:00,18.12.2012 16:15:00
A_2766,Выбор поставщика бакалейной продукции для поставки в период с 24 декабря 2012 года по 06 января 2013 года,19.12.2012 09:45:00,19.12.2012 11:00:00,19.12.2012 14:25:00,_2766,Выбор поставщика бакалейной продукции для поставки в период с 24 декабря 2012 года по 06 января 2013 года,19.12.2012 09:45:00,19.12.2012 11:00:00,19.12.2012 14:25:00
A_2770,Выбор поставщика бакалейной продукции для поставки в период с 24 декабря 2012 года по 06 января 2013 года,20.12.2012 11:05:00,20.12.2012 12:30:00,20.12.2012 15:20:00,_2770,Выбор поставщика бакалейной продукции для поставки в период с 24 декабря 2012 года по 06 января 2013 года,20.12.2012 11:05:00,20.12.2012 12:30:00,20.12.2012 15:20:00
A_2776,Выбор поставщика бакалейной продукции для поставки в период с 07 января по 20 января 2013 года,24.12.2012 14:40:00,25.12.2012 09:00:00,25.12.2012 13:35:00,_2776,Выбор поставщика бакалейной продукции для поставки в период с 07 января по 20 января 2013 года,24.12.2012 14:40:00,25.12.2012 09:00:00,25.12.2012 13:35:00
A_2781,Выбор поставщика бакалейной продукции для поставки в период с 07 января по 20 января 2013 года,26.12.2012 12:40:00,27.12.2012 09:00:00,27.12.2012 11:05:00,_2781,Выбор поставщика бакалейной продукции для поставки в период с 07 января по 20 января 2013 года,26.12.2012 12:40:00,27.12.2012 09:00:00,27.12.2012 11:05:00
A_2783,Выбор поставщика бакалейной продукции для поставки в период с 07 января по 20 января 2013 года,27.12.2012 14:50:00,28.12.2012 09:00:00,28.12.2012 10:05:00,_2783,Выбор поставщика бакалейной продукции для поставки в период с 07 января по 20 января 2013 года,27.12.2012 14:50:00,28.12.2012 09:00:00,28.12.2012 10:05:00
A_2796,Выбор поставщика бакалейной продукции для поставки в период с 21 по 27 января 2013 года,14.01.2013 13:25:00,15.01.2013 09:00:00,15.01.2013 12:55:00,_2796,Выбор поставщика бакалейной продукции для поставки в период с 21 по 27 января 2013 года,14.01.2013 13:25:00,15.01.2013 09:00:00,15.01.2013 12:55:00
A_2803,Выбор поставщика бакалейной продукции для поставки в период с 21 по 27 января 2013 года,16.01.2013 10:55:00,17.01.2013 09:00:00,17.01.2013 10:15:00,_2803,Выбор поставщика бакалейной продукции для поставки в период с 21 по 27 января 2013 года,16.01.2013 10:55:00,17.01.2013 09:00:00,17.01.2013 10:15:00
A_2811,Выбор поставщика бакалейной продукции для поставки в период с 28 января по 03 февраля 2013 года,21.01.2013 15:25:00,22.01.2013 09:00:00,22.01.2013 13:30:00,_2811,Выбор поставщика бакалейной продукции для поставки в период с 28 января по 03 февраля 2013 года,21.01.2013 15:25:00,22.01.2013 09:00:00,22.01.2013 13:30:00
A_2819,Выбор поставщика бакалейной продукции для поставки в период с 28 января по 03 февраля 2013 года,23.01.2013 14:25:00,24.01.2013 09:00:00,24.01.2013 13:15:00,_2819,Выбор поставщика бакалейной продукции для поставки в период с 28 января по 03 февраля 2013 года,23.01.2013 14:25:00,24.01.2013 09:00:00,24.01.2013 13:15:00
A_2827,Выбор поставщика бакалейной продукции для поставки в период с 4 по 10 февраля 2013 года,28.01.2013 16:50:00,29.01.2013 09:00:00,29.01.2013 13:45:00,_2827,Выбор поставщика бакалейной продукции для поставки в период с 4 по 10 февраля 2013 года,28.01.2013 16:50:00,29.01.2013 09:00:00,29.01.2013 13:45:00
A_2831,Выбор поставщика бакалейной продукции для поставки в период с 4 по 10 февраля 2013 года,30.01.2013 16:20:00,31.01.2013 09:00:00,31.01.2013 10:25:00,_2831,Выбор поставщика бакалейной продукции для поставки в период с 4 по 10 февраля 2013 года,30.01.2013 16:20:00,31.01.2013 09:00:00,31.01.2013 10:25:00
A_2833,Выбор поставщика бакалейной продукции для поставки в период с 4 по 10 февраля 2013 года,31.01.2013 16:50:00,01.02.2013 09:00:00,01.02.2013 10:25:00,_2833,Выбор поставщика бакалейной продукции для поставки в период с 4 по 10 февраля 2013 года,31.01.2013 16:50:00,01.02.2013 09:00:00,01.02.2013 10:25:00
A_2837,Выбор поставщика(-ов) бакалейной продукции,04.02.2013 14:45:00,05.02.2013 09:00:00,05.02.2013 14:00:00,_2837,Выбор поставщика(-ов) бакалейной продукции,04.02.2013 14:45:00,05.02.2013 09:00:00,05.02.2013 14:00:00
A_2847,Выбор поставщика (-ов) бакалеи,06.02.2013 13:00:00,07.02.2013 09:00:00,07.02.2013 10:45:00,_2847,Выбор поставщика (-ов) бакалеи,06.02.2013 13:00:00,07.02.2013 09:00:00,07.02.2013 10:45:00
A_2852,Выбор поставщика бакалейной продукции для поставки в период с 18 по 24 февраля 2013 года,11.02.2013 16:05:00,12.02.2013 09:00:00,12.02.2013 13:15:00,_2852,Выбор поставщика бакалейной продукции для поставки в период с 18 по 24 февраля 2013 года,11.02.2013 16:05:00,12.02.2013 09:00:00,12.02.2013 13:15:00
A_2864,Выбор поставщика бакалейной продукции для поставки в период с 25 февраля по 03 марта 2013 года,18.02.2013 16:40:00,19.02.2013 09:00:00,19.02.2013 14:15:00,_2864,Выбор поставщика бакалейной продукции для поставки в период с 25 февраля по 03 марта 2013 года,18.02.2013 16:40:00,19.02.2013 09:00:00,19.02.2013 14:15:00
A_2874,Выбор поставщика бакалейной продукции для поставки в период с 25 февраля по 03 марта 2013 года,21.02.2013 09:15:00,21.02.2013 11:00:00,21.02.2013 12:55:00,_2874,Выбор поставщика бакалейной продукции для поставки в период с 25 февраля по 03 марта 2013 года,21.02.2013 09:15:00,21.02.2013 11:00:00,21.02.2013 12:55:00
A_2880,Выбор поставщика бакалейной продукции для поставки в период с 04 по 10 марта 2013 года,25.02.2013 16:15:00,26.02.2013 09:00:00,26.02.2013 13:10:00,_2880,Выбор поставщика бакалейной продукции для поставки в период с 04 по 10 марта 2013 года,25.02.2013 16:15:00,26.02.2013 09:00:00,26.02.2013 13:10:00
A_2888,Выбор поставщика бакалейной продукции для поставки в период с 04 по 10 марта 2013 года,27.02.2013 17:00:00,28.02.2013 09:00:00,28.02.2013 11:15:00,_2888,Выбор поставщика бакалейной продукции для поставки в период с 04 по 10 марта 2013 года,27.02.2013 17:00:00,28.02.2013 09:00:00,28.02.2013 11:15:00
A_2892,Выбор поставщика бакалейной продукции для поставки в период с 11 по 17 марта 2013 года,04.03.2013 15:20:00,05.03.2013 09:00:00,05.03.2013 16:10:00,_2892,Выбор поставщика бакалейной продукции для поставки в период с 11 по 17 марта 2013 года,04.03.2013 15:20:00,05.03.2013 09:00:00,05.03.2013 16:10:00
A_2900,Выбор поставщика бакалейной продукции для поставки в период с 11 по 17 марта 2013 года,06.03.2013 10:50:00,06.03.2013 12:30:00,06.03.2013 13:35:00,_2900,Выбор поставщика бакалейной продукции для поставки в период с 11 по 17 марта 2013 года,06.03.2013 10:50:00,06.03.2013 12:30:00,06.03.2013 13:35:00
A_2906,Выбор поставщика бакалейной продукции для поставки в период с 18 по 24 марта 2013 года,12.03.2013 09:10:00,12.03.2013 11:00:00,12.03.2013 13:55:00,_2906,Выбор поставщика бакалейной продукции для поставки в период с 18 по 24 марта 2013 года,12.03.2013 09:10:00,12.03.2013 11:00:00,12.03.2013 13:55:00
A_2915,Выбор поставщика бакалейной продукции в период с 18 по 24 марта 2013 года,13.03.2013 14:05:00,14.03.2013 09:00:00,14.03.2013 10:25:00,_2915,Выбор поставщика бакалейной продукции в период с 18 по 24 марта 2013 года,13.03.2013 14:05:00,14.03.2013 09:00:00,14.03.2013 10:25:00
A_2940,Выбор поставщика бакалейной продукции в период с 25 по 31 марта 2013 года,18.03.2013 15:00:00,19.03.2013 09:00:00,19.03.2013 13:35:00,_2940,Выбор поставщика бакалейной продукции в период с 25 по 31 марта 2013 года,18.03.2013 15:00:00,19.03.2013 09:00:00,19.03.2013 13:35:00
A_2952,Выбор поставщика бакалейной продукции в период с 25 по 31 марта 2013 года,20.03.2013 13:00:00,21.03.2013 09:00:00,21.03.2013 11:20:00,_2952,Выбор поставщика бакалейной продукции в период с 25 по 31 марта 2013 года,20.03.2013 13:00:00,21.03.2013 09:00:00,21.03.2013 11:20:00
A_2967,Выбор поставщика бакалейной продукции в период с 01 по 07 апреля 2013 года,26.03.2013 09:00:00,26.03.2013 11:00:00,26.03.2013 14:55:00,_2967,Выбор поставщика бакалейной продукции в период с 01 по 07 апреля 2013 года,26.03.2013 09:00:00,26.03.2013 11:00:00,26.03.2013 14:55:00
A_2972,Выбор поставщика бакалейной продукции в период с 01 по 07 апреля 2013 года,27.03.2013 14:35:00,28.03.2013 09:00:00,28.03.2013 10:10:00,_2972,Выбор поставщика бакалейной продукции в период с 01 по 07 апреля 2013 года,27.03.2013 14:35:00,28.03.2013 09:00:00,28.03.2013 10:10:00
A_2978,Выбор поставщика бакалейной продукции для поставки в период с 08 по 14 апреля 2013 года,01.04.2013 16:50:00,02.04.2013 09:00:00,02.04.2013 14:35:00,_2978,Выбор поставщика бакалейной продукции для поставки в период с 08 по 14 апреля 2013 года,01.04.2013 16:50:00,02.04.2013 09:00:00,02.04.2013 14:35:00
A_3004,Выбор поставщика бакалейной продукции в период с 15 по 21 апреля 2013 года,08.04.2013 13:55:00,09.04.2013 09:00:00,09.04.2013 12:15:00,_3004,Выбор поставщика бакалейной продукции в период с 15 по 21 апреля 2013 года,08.04.2013 13:55:00,09.04.2013 09:00:00,09.04.2013 12:15:00
A_3009,Выбор поставщика бакалейной продукции в период с 15 по 21 апреля 2013 года,10.04.2013 13:40:00,11.04.2013 09:00:00,11.04.2013 10:15:00,_3009,Выбор поставщика бакалейной продукции в период с 15 по 21 апреля 2013 года,10.04.2013 13:40:00,11.04.2013 09:00:00,11.04.2013 10:15:00
A_3024,Выбор поставщика бакалейной продукции в период с 22 по 28 апреля 2013 года,15.04.2013 14:30:00,16.04.2013 09:00:00,16.04.2013 12:00:00,_3024,Выбор поставщика бакалейной продукции в период с 22 по 28 апреля 2013 года,15.04.2013 14:30:00,16.04.2013 09:00:00,16.04.2013 12:00:00
A_3041,Выбор поставщика бакалейной продукции в период с 29 апреля по 19 мая 2013 года,22.04.2013 14:50:00,23.04.2013 09:00:00,23.04.2013 12:15:00,_3041,Выбор поставщика бакалейной продукции в период с 29 апреля по 19 мая 2013 года,22.04.2013 14:50:00,23.04.2013 09:00:00,23.04.2013 12:15:00
A_3049,Выбор поставщика бакалейной продукции в период с 29 апреля по 19 мая 2013 года,24.04.2013 13:05:00,25.04.2013 09:00:00,25.04.2013 10:05:00,_3049,Выбор поставщика бакалейной продукции в период с 29 апреля по 19 мая 2013 года,24.04.2013 13:05:00,25.04.2013 09:00:00,25.04.2013 10:05:00
A_3070,Выбор поставщика бакалейной продукции в период с 20 по 26 мая 2013 года,13.05.2013 13:45:00,14.05.2013 09:00:00,14.05.2013 10:55:00,_3070,Выбор поставщика бакалейной продукции в период с 20 по 26 мая 2013 года,13.05.2013 13:45:00,14.05.2013 09:00:00,14.05.2013 10:55:00
A_3084,Выбор поставщика бакалейной продукции в период с 27 мая по 02 июня 2013 года,20.05.2013 14:00:00,21.05.2013 09:00:00,21.05.2013 12:15:00,_3084,Выбор поставщика бакалейной продукции в период с 27 мая по 02 июня 2013 года,20.05.2013 14:00:00,21.05.2013 09:00:00,21.05.2013 12:15:00
A_3094,Выбор поставщика бакалейной продукции в период с 27 мая по 02 июня 2013 года,22.05.2013 13:00:00,23.05.2013 09:00:00,23.05.2013 10:30:00,_3094,Выбор поставщика бакалейной продукции в период с 27 мая по 02 июня 2013 года,22.05.2013 13:00:00,23.05.2013 09:00:00,23.05.2013 10:30:00
A_3106,Выбор поставщика бакалейной продукции в период с 03 июня по 09 июня 2013 года,27.05.2013 15:05:00,28.05.2013 09:00:00,28.05.2013 14:05:00,_3106,Выбор поставщика бакалейной продукции в период с 03 июня по 09 июня 2013 года,27.05.2013 15:05:00,28.05.2013 09:00:00,28.05.2013 14:05:00
A_2817,Выбор поставщика бакалейной продукции для поставки (в период с 10 по 16 июня 2013 года) юридическим лицам, входящим в группу лиц Х5 Retail Group (далее по тексту - Х5 Retail Group).,03.06.2013 16:40:00,04.06.2013 09:00:00,04.06.2013 13:15:00,_2817,Выбор поставщика бакалейной продукции для поставки (в период с 10 по 16 июня 2013 года) юридическим лицам, входящим в группу лиц Х5 Retail Group (далее по тексту - Х5 Retail Group).,03.06.2013 16:40:00,04.06.2013 09:00:00,04.06.2013 13:15:00
A_3123,Выбор поставщика бакалейной продукции для поставки (в период с 10 по 16 июня 2013 года) юридическим лицам, входящим в группу лиц Х5 Retail Group (далее по тексту - Х5 Retail Group).,05.06.2013 12:30:00,06.06.2013 09:00:00,06.06.2013 10:30:00,_3123,Выбор поставщика бакалейной продукции для поставки (в период с 10 по 16 июня 2013 года) юридическим лицам, входящим в группу лиц Х5 Retail Group (далее по тексту - Х5 Retail Group).,05.06.2013 12:30:00,06.06.2013 09:00:00,06.06.2013 10:30:00
A_3134,Выбор поставщика бакалейной продукции в период с 17 июня по 23 июня 2013 года,10.06.2013 15:10:00,11.06.2013 09:00:00,11.06.2013 12:05:00,_3134,Выбор поставщика бакалейной продукции в период с 17 июня по 23 июня 2013 года,10.06.2013 15:10:00,11.06.2013 09:00:00,11.06.2013 12:05:00
A_3138,Выбор поставщика бакалейной продукции для поставки (в период с 17 по 23 июня 2013 года) юридическим лицам, входящим в группу лиц Х5 Retail Group (далее по тексту - Х5 Retail Group).,13.06.2013 09:20:00,13.06.2013 10:00:00,13.06.2013 11:15:00,_3138,Выбор поставщика бакалейной продукции для поставки (в период с 17 по 23 июня 2013 года) юридическим лицам, входящим в группу лиц Х5 Retail Group (далее по тексту - Х5 Retail Group).,13.06.2013 09:20:00,13.06.2013 10:00:00,13.06.2013 11:15:00
A_3144,Выбор поставщика бакалейной продукции для поставки (в период с 24 по 30 июня 2013 года,17.06.2013 14:20:00,18.06.2013 09:00:00,18.06.2013 11:20:00,_3144,Выбор поставщика бакалейной продукции для поставки (в период с 24 по 30 июня 2013 года,17.06.2013 14:20:00,18.06.2013 09:00:00,18.06.2013 11:20:00
A_3152,Выбор поставщика бакалейной продукции для поставки в период с 24 по 30 июня 2013 года,19.06.2013 11:30:00,20.06.2013 09:00:00,20.06.2013 10:20:00,_3152,Выбор поставщика бакалейной продукции для поставки в период с 24 по 30 июня 2013 года,19.06.2013 11:30:00,20.06.2013 09:00:00,20.06.2013 10:20:00
A_3163,Выбор поставщика бакалейной продукции для поставки в период с 1 по 14 июля 2013 года,24.06.2013 14:00:00,25.06.2013 09:00:00,25.06.2013 13:45:00,_3163,Выбор поставщика бакалейной продукции для поставки в период с 1 по 14 июля 2013 года,24.06.2013 14:00:00,25.06.2013 09:00:00,25.06.2013 13:45:00
A_3170,Выбор поставщика бакалейной продукции для поставки в период с 1 по 14 июля 2013 года,26.06.2013 10:10:00,27.06.2013 09:00:00,27.06.2013 10:30:00,_3170,Выбор поставщика бакалейной продукции для поставки в период с 1 по 14 июля 2013 года,26.06.2013 10:10:00,27.06.2013 09:00:00,27.06.2013 10:30:00
A_3198,Выбор поставщика бакалейной продукции для поставки (в период с 15 по 21 июля 2013 года),08.07.2013 14:15:00,09.07.2013 09:00:00,09.07.2013 11:35:00,_3198,Выбор поставщика бакалейной продукции для поставки (в период с 15 по 21 июля 2013 года),08.07.2013 14:15:00,09.07.2013 09:00:00,09.07.2013 11:35:00
A_3216,Выбор поставщика бакалейной продукции для поставки в период с 22 по 28 июля 2013,15.07.2013 16:20:00,16.07.2013 09:00:00,16.07.2013 12:00:00,_3216,Выбор поставщика бакалейной продукции для поставки в период с 22 по 28 июля 2013,15.07.2013 16:20:00,16.07.2013 09:00:00,16.07.2013 12:00:00
A_3222,Выбор поставщика бакалейной продукции для поставки в период с 22 по 28 июля 2013 года,17.07.2013 15:10:00,18.07.2013 09:00:00,18.07.2013 13:20:00,_3222,Выбор поставщика бакалейной продукции для поставки в период с 22 по 28 июля 2013 года,17.07.2013 15:10:00,18.07.2013 09:00:00,18.07.2013 13:20:00
A_3237,Выбор поставщика бакалейной продукции для поставки (в период с 29 июля по 4 августа 2013 года),22.07.2013 13:30:00,23.07.2013 09:00:00,23.07.2013 14:20:00,_3237,Выбор поставщика бакалейной продукции для поставки (в период с 29 июля по 4 августа 2013 года),22.07.2013 13:30:00,23.07.2013 09:00:00,23.07.2013 14:20:00
A_3245,Выбор поставщика бакалейной продукции для поставки в период с 29 июля по 4 августа 2013 года,24.07.2013 15:30:00,25.07.2013 09:00:00,25.07.2013 11:10:00,_3245,Выбор поставщика бакалейной продукции для поставки в период с 29 июля по 4 августа 2013 года,24.07.2013 15:30:00,25.07.2013 09:00:00,25.07.2013 11:10:00
A_3252,Выбор поставщика бакалейной продукции для поставки в период с 5 по 11 августа 2013 года,29.07.2013 15:15:00,30.07.2013 09:00:00,30.07.2013 12:45:00,_3252,Выбор поставщика бакалейной продукции для поставки в период с 5 по 11 августа 2013 года,29.07.2013 15:15:00,30.07.2013 09:00:00,30.07.2013 12:45:00
A_3257,Выбор поставщика бакалейной продукции для поставки в период с 5 по 11 августа 2013 года,31.07.2013 11:25:00,01.08.2013 09:00:00,01.08.2013 10:55:00,_3257,Выбор поставщика бакалейной продукции для поставки в период с 5 по 11 августа 2013 года,31.07.2013 11:25:00,01.08.2013 09:00:00,01.08.2013 10:55:00
A_3266,Выбор поставщика бакалейной продукции для поставки в период с 12 по 18 августа 2013 года,05.08.2013 13:35:00,06.08.2013 09:00:00,06.08.2013 12:55:00,_3266,Выбор поставщика бакалейной продукции для поставки в период с 12 по 18 августа 2013 года,05.08.2013 13:35:00,06.08.2013 09:00:00,06.08.2013 12:55:00
A_3276,Выбор поставщика бакалейной продукции для поставки в период с 12 по 18 августа 2013 года,07.08.2013 14:30:00,08.08.2013 09:00:00,08.08.2013 10:15:00,_3276,Выбор поставщика бакалейной продукции для поставки в период с 12 по 18 августа 2013 года,07.08.2013 14:30:00,08.08.2013 09:00:00,08.08.2013 10:15:00
A_3285,Выбор поставщика бакалейной продукции для поставки в период с 19 по 25 августа 2013 года,12.08.2013 13:35:00,13.08.2013 09:00:00,13.08.2013 11:50:00,_3285,Выбор поставщика бакалейной продукции для поставки в период с 19 по 25 августа 2013 года,12.08.2013 13:35:00,13.08.2013 09:00:00,13.08.2013 11:50:00
A_3289,Выбор поставщика бакалейной продукции для поставки в период с 19 по 25 августа 2013 года,14.08.2013 11:00:00,15.08.2013 09:00:00,15.08.2013 12:40:00,_3289,Выбор поставщика бакалейной продукции для поставки в период с 19 по 25 августа 2013 года,14.08.2013 11:00:00,15.08.2013 09:00:00,15.08.2013 12:40:00
A_3311,Выбор поставщика бакалейной продукции для поставки в период с 26 августа по 1 сентября 2013 года,19.08.2013 15:00:00,20.08.2013 09:00:00,20.08.2013 12:55:00,_3311,Выбор поставщика бакалейной продукции для поставки в период с 26 августа по 1 сентября 2013 года,19.08.2013 15:00:00,20.08.2013 09:00:00,20.08.2013 12:55:00
A_3320,Выбор поставщика бакалейной продукции для поставки в период с 26 августа по 1 сентября 2013 года,22.08.2013 08:40:00,22.08.2013 10:00:00,22.08.2013 12:00:00,_3320,Выбор поставщика бакалейной продукции для поставки в период с 26 августа по 1 сентября 2013 года,22.08.2013 08:40:00,22.08.2013 10:00:00,22.08.2013 12:00:00
A_3325,Выбор поставщика бакалейной продукции для поставки в период со 2 по 8 сентября 2013 года,26.08.2013 16:00:00,27.08.2013 10:00:00,27.08.2013 14:05:00,_3325,Выбор поставщика бакалейной продукции для поставки в период со 2 по 8 сентября 2013 года,26.08.2013 16:00:00,27.08.2013 10:00:00,27.08.2013 14:05:00
A_3333,Выбор поставщика бакалейной продукции для поставки в период с 2 по 8 сентября 2013 года,28.08.2013 13:20:00,29.08.2013 10:00:00,29.08.2013 12:20:00,_3333,Выбор поставщика бакалейной продукции для поставки в период с 2 по 8 сентября 2013 года,28.08.2013 13:20:00,29.08.2013 10:00:00,29.08.2013 12:20:00
A_3343,выбор поставщика бакалейной продукции для поставки в период с 9 по 15 сентября 2013 года,02.09.2013 14:45:00,03.09.2013 10:00:00,03.09.2013 13:15:00,_3343,выбор поставщика бакалейной продукции для поставки в период с 9 по 15 сентября 2013 года,02.09.2013 14:45:00,03.09.2013 10:00:00,03.09.2013 13:15:00
A_3348,Выбор поставщика бакалейной продукции для поставки в период с 9 по 15 сентября 2013 года,04.09.2013 12:00:00,05.09.2013 10:00:00,05.09.2013 12:20:00,_3348,Выбор поставщика бакалейной продукции для поставки в период с 9 по 15 сентября 2013 года,04.09.2013 12:00:00,05.09.2013 10:00:00,05.09.2013 12:20:00
A_3360,Выбор поставщика бакалейной продукции для поставки в период с 16 по 22 сентября 2013 года,09.09.2013 14:15:00,10.09.2013 10:00:00,10.09.2013 14:00:00,_3360,Выбор поставщика бакалейной продукции для поставки в период с 16 по 22 сентября 2013 года,09.09.2013 14:15:00,10.09.2013 10:00:00,10.09.2013 14:00:00
